24660	34
53059	34
1505	4
6495	15
9425	39
22497	47
17062	8
30759	-1
22027	17
54106	34
61643	34
34431	36
3823	17
27882	43
36356	43
37068	35
60903	34
31658	28
4902	16
1212	45
62921	45
4868	37
24839	37
34880	-1
27652	21
30324	17
30313	17
1450	43
19824	21
42150	26
45231	48
46228	48
33297	27
865	27
64212	-1
55723	45
8053	26
40468	47
31015	47
37124	39
35524	16
31005	16
43869	8
16049	17
4691	25
6104	37
1012	-1
18465	5
2028	49
20371	49
53158	48
5599	48
711	26
36150	16
35999	16
40716	0
6316	16
46779	48
46729	33
40847	39
30670	39
15531	38
49175	-1
6051	23
32920	23
41409	-1
15828	45
43266	26
39505	-1
142	-1
5716	11
27428	14
8971	-1
54257	-1
50164	33
17013	33
64227	16
3840	37
5310	37
13889	26
39867	45
10051	33
3077	38
61450	5
11386	5
62612	45
34335	47
18186	35
1195	47
9603	17
8049	26
2072	26
47058	-1
64062	-1
62592	19
10977	19
12869	15
48135	3
23109	19
31240	26
21937	26
30752	8
54249	8
12291	34
34611	48
39605	40
8483	49
59184	3
10251	12
5072	12
64202	17
1457	12
34750	6
46287	6
45818	29
54877	33
32102	17
60345	45
14197	14
21435	17
35803	-1
8340	44
29450	44
5707	16
13251	35
20701	35
25951	33
50038	33
34680	33
3933	30
57320	15
41735	15
20782	15
15160	-1
4805	35
64105	35
40828	17
3211	42
804	38
40323	38
63585	-1
59484	44
57850	8
46543	12
12066	12
4477	37
59777	37
48628	45
4632	43
22200	43
21643	47
30775	37
3632	30
17395	27
59512	27
13098	33
64011	-1
35116	38
18431	19
17181	4
57301	4
62247	21
35438	35
64129	35
43184	37
40239	37
22657	47
18214	45
64111	45
6964	33
36733	12
47041	-1
35226	-1
3319	6
38999	21
28524	-1
49952	16
20541	16
27786	-1
18371	39
42529	39
58823	24
41699	42
35631	42
37927	-1
60123	35
64135	35
30772	8
18843	12
42707	12
37660	37
25984	12
10132	17
1292	49
908	8
47631	8
30093	36
54350	26
13544	26
9476	42
54604	42
50899	19
26727	19
38328	-1
47804	-1
11217	2
2458	47
21958	35
60658	47
22459	8
43132	19
10178	8
63422	8
2107	41
37309	37
23263	37
9764	47
822	33
41232	33
50991	4
6024	4
28839	21
11352	43
11035	26
31851	26
53139	35
62615	-1
37320	3
11832	33
8413	33
49058	-1
57955	-1
20934	39
38964	39
6089	1
63723	47
39727	47
57973	47
12113	47
23865	29
9546	29
31540	47
36601	47
48202	45
6874	45
9654	39
52256	39
20679	-1
21952	38
45809	38
11314	8
39622	8
47975	49
894	43
16670	48
61412	48
3432	-1
14900	1
33696	48
24516	48
15186	3
39728	34
21199	6
59089	27
22448	13
63838	13
29285	19
48605	21
693	8
53631	26
7357	21
1860	47
17866	37
51387	19
7339	19
60686	37
9460	47
45601	37
507	37
25806	37
10882	11
44504	47
2301	26
61628	48
7613	48
27186	17
21918	17
21567	-1
53327	-1
33388	37
33682	-1
12289	26
15913	47
16517	40
31820	37
52569	37
57299	37
28149	37
48619	37
37165	6
39083	6
25348	3
53563	47
30187	29
41126	29
18092	47
26863	48
30412	48
16508	30
59362	13
8369	13
60586	31
11471	5
12733	33
44051	27
62337	-1
13695	35
5168	17
48954	31
2853	31
15291	-1
13466	-1
8777	33
1290	-1
9217	37
1001	33
59448	47
49926	45
62140	28
21844	5
4594	40
20681	14
2722	14
36706	12
12604	1
55108	-1
25657	-1
20361	28
41363	-1
51745	-1
7044	35
52322	19
11721	26
30895	26
13788	39
2149	39
4006	5
28028	45
970	17
34742	17
28720	-1
17235	39
9580	33
10196	33
27818	-1
63210	33
10641	-1
56462	-1
1369	30
34723	30
32043	27
13042	27
53419	-1
64177	-1
23660	39
14447	-1
23459	47
28974	47
57157	-1
331	47
28103	8
13601	8
53413	-1
64066	-1
2779	33
3398	33
40643	14
3184	17
28562	17
51027	17
18422	6
20814	8
5135	8
38420	37
31661	37
14723	45
14878	-1
24831	47
43976	3
6444	3
9750	-1
913	34
15431	5
14110	5
13268	24
34067	24
33484	26
30190	5
9373	5
42797	-1
26344	15
8505	-1
47094	-1
40663	-1
8228	0
39192	8
49834	0
8587	14
64173	14
13819	0
64167	33
14606	23
11028	23
28304	25
35122	38
4959	34
59336	42
38185	42
27	42
38064	35
9032	35
3016	24
47274	37
13532	26
32332	15
26151	47
18946	43
22813	47
14381	37
62738	19
35992	39
23742	-1
49124	16
12568	16
51788	33
1211	-1
39987	5
24811	5
30453	37
60985	37
62475	38
10853	-1
38291	-1
55220	47
60559	33
32698	19
33765	47
24766	17
57154	17
48089	17
28955	38
38642	19
52963	-1
2019	-1
62273	15
64192	15
59234	45
1569	-1
41117	-1
61957	33
15422	35
31902	35
41360	5
16088	21
30808	21
62659	23
2890	19
4978	39
27730	42
50644	42
42001	5
32298	17
52028	17
15854	29
53058	26
51186	47
31670	37
48386	17
29253	16
9169	15
12985	33
59942	21
13500	21
58913	24
19688	24
10057	5
30	24
14619	34
27526	47
24406	38
58734	34
47497	-1
64170	-1
21281	43
16622	0
9497	39
5124	39
19967	47
38171	6
803	6
12021	26
51447	26
13843	27
8811	37
16704	37
44953	39
57818	39
10179	33
16477	33
14970	6
28455	15
51129	17
39468	47
36152	0
41712	40
57663	19
20755	48
47243	33
59220	-1
19499	8
35711	8
24706	35
13630	14
42113	11
49254	11
37226	-1
35464	14
428	34
60198	6
30448	12
54020	35
9137	35
63815	33
58926	38
34031	48
6786	-1
35306	19
35568	19
15496	24
13833	-1
42807	-1
10259	33
27326	48
6834	34
19536	48
13602	35
21091	35
35588	19
25015	33
26666	3
5284	3
16640	14
1811	3
10998	42
2842	-1
28053	-1
59962	-1
23710	36
12315	17
46788	17
4512	-1
34621	-1
41635	7
62682	47
58132	7
14953	14
58167	4
54646	11
26926	47
11798	11
17037	21
29682	21
25703	26
13435	26
47256	37
26954	16
38230	35
62995	37
11857	12
23490	26
15762	33
19733	33
19024	33
44816	-1
16871	-1
59392	1
48071	1
24873	43
17697	43
27479	37
60693	48
37947	-1
12388	-1
33725	33
56782	26
64172	26
54531	48
31381	48
56169	42
20252	39
3838	24
64125	24
8727	12
16135	45
34669	-1
26605	37
33368	37
3708	14
55907	14
14680	4
37169	4
32010	8
17957	33
61838	22
27253	37
9888	37
12023	-1
31521	-1
13246	30
42382	30
27931	45
15712	26
52662	26
38865	39
64060	48
58251	28
64064	28
880	17
18894	29
64075	29
39663	19
27968	5
26007	17
64095	17
64098	40
50397	37
1074	33
64103	33
64110	37
64058	26
64113	26
49939	48
42182	17
64118	17
278	16
4704	16
100	5
64137	5
22366	-1
44694	17
64148	17
5761	8
64073	8
60763	3
57785	38
61454	38
49475	34
5280	47
24204	48
64163	48
33270	47
64164	47
27978	49
2393	-1
64171	-1
64179	6
4595	28
64184	28
15864	34
44675	33
38560	-1
64231	-1
64238	5
